City,Place ID,Clinic Name,Author,Rating,Text,Time,Relative Time,DGUID,CTUID
Etobicoke,ChIJTW34noE2K4gR_6_5JEraSoc,High Park Physiotherapy,Virginia Novak,1,"After my mussel repair surgery, I went to High Park Physio Therapy for treatment.  Over the phone, I was told they would be able to help me get back to normal.  My first visit was an evaluation then told to come back next week to start me treatments.  The second visit was having an ultra sound and message therapy on my leg ( they worked mostly on the good leg not the one I had surgery on).  Followed by doing my exercise in their gym that one time only.  From then on I went for 5 more weeks of just ultra sound and message therapy not exercise with the physio therapist. BTW, someone else shows you how to do the exercises not the physio therapist.  I did all my exercises at home.  I was told that at the end of the 7 weeks the physio therapist would give me an evaluation of my progress.  Well its been two and a half weeks since my last visit and I have not been evaluated by anyone.  How can you evaluate someone if no one was ever with me to monitor my progression at all.  I am so disappointed with them and the way they treated me.  They lie, promise you the stars and the moon but dont deliver.  All they want is your money.  Please take my advice and dont go there",1716908945,a year ago,2021S05075350103.00,5350103.00
Etobicoke,ChIJyYEcRCI1K4gRk_bQXZGjMD8,Yorkville Sports Medicine Clinic,Calla Woodcroft,5,"I had a great experience at the Yorkville Sports Clinic. The service was exceptional and accommodating to my busy schedule. After working with Drew for the past months, I noticed significant differences in my knee pain and knee strength. Dr. C did an amazing job as well with soft tissue therapy. I would 100% recommend!",1755215819,a month ago,2021S05075350089.00,5350089.00
Etobicoke,ChIJyYEcRCI1K4gRk_bQXZGjMD8,Yorkville Sports Medicine Clinic,María Solís Díez Gutiérrez,5,"I can't recommend this physiotherapy clinic enough! I had been struggling with lower back pain for a while, and working with my therapist (Ana) has truly improved my quality of life. She's a fantastic professional—knowledgeable, caring, and incredibly effective.

Ana developed a personalized treatment plan for me, combining different therapies that we worked on weekly. Thanks to her guidance and support, I’ve seen real progress and feel so much better.

If you're dealing with pain or just want to take better care of your body, this is the place to go!",1750702750,3 months ago,2021S05075350089.00,5350089.00
Etobicoke,ChIJyYEcRCI1K4gRk_bQXZGjMD8,Yorkville Sports Medicine Clinic,Matina Andreopoulos,5,"I can’t say enough good things about Yorkville Sports Medicine Centre. I came to them while dealing with a painful herniated disc, and from day one, their team made me feel supported, understood, and hopeful about recovery.

The staff are incredibly knowledgeable, professional, and compassionate. They took the time to explain everything clearly, tailored a treatment plan specifically for my needs, and guided me through each step of my rehabilitation with genuine care. I never felt like just another patient—they really listen and are fully invested in your progress.

Thanks to their expertise and dedication, I’m feeling stronger and more confident than I have in months. If you’re dealing with pain or injury, I highly recommend this clinic. They’re the real deal, and they truly care about helping you heal.",1747852377,4 months ago,2021S05075350089.00,5350089.00
Etobicoke,ChIJyYEcRCI1K4gRk_bQXZGjMD8,Yorkville Sports Medicine Clinic,Katerina Ioannou,1,"My recent visit to Yorkville Sports Medicine Clinic was disappointing. I booked a chiropractic assessment three weeks in advance, only to arrive and be told the chiropractor was behind schedule and that I could see a physiotherapist instead. The physiotherapist was polite, but did not perform any mobility tests. Even though my issue is common and mild, according to the physiotherapist, I was surprised to be recommended physiotherapy twice a week for eight weeks, which felt excessive, along with additional suggestions for chiropractic and laser treatments without clear explanations. Ultimately, I never got to see the chiropractor as planned, felt my concerns weren't addressed, and had to pay for an assessment that was a complete waste of time and money.",1756576603,4 weeks ago,2021S05075350089.00,5350089.00
Etobicoke,ChIJyYEcRCI1K4gRk_bQXZGjMD8,Yorkville Sports Medicine Clinic,Neetu,5,I’ve been getting treatment at YSM for upper back pain and it’s been a great experience. The physiotherapist is amazing and really helps me feel better each session. Everyone there is super kind and welcoming. Highly recommend!,1750951408,3 months ago,2021S05075350089.00,5350089.00
Etobicoke,ChIJeYsaX-81K4gRu1TtbQfPhuA,Athlete's Care Sports Medicine Centres - Richmond & John,Yvonne Ping,5,"Had a great experience here with Scott Aquilina. He is really knowledgeable and personable. He was able to quickly pinpoint the root cause of my pain, explain it clearly, and treat it efficiently. Highly recommend Scott if you are looking for a physiotherapist! Plus, the entire team is super friendly and they always have good music.",1756523051,4 weeks ago,2021S05075350011.02,5350011.02
Etobicoke,ChIJeYsaX-81K4gRu1TtbQfPhuA,Athlete's Care Sports Medicine Centres - Richmond & John,Niall Hayes,5,"Came in there with a knee injury and came out stronger than I was before, and even at the earlier end of my estimated recovery timeline given initially at the hospital.

Roozbeh was great to work with and I'd highly recommend him to anyone looking for a good physio.",1753384742,2 months ago,2021S05075350011.02,5350011.02
Etobicoke,ChIJeYsaX-81K4gRu1TtbQfPhuA,Athlete's Care Sports Medicine Centres - Richmond & John,Wil Chung,5,"The most effortless and pleasant experience! Informative and effective: Scott Aquilina is an absolute pleasure to see, reception and booking is just as stellar. Appointments are handled via online calendar, so I'm always up to date when my next appointments are. Rebooking can also be easily changed online. Appointments can also be managed just as easily over the phone working with the always friendly reception.

I'd break my elbow again for them!",1748116020,4 months ago,2021S05075350011.02,5350011.02
Etobicoke,ChIJeYsaX-81K4gRu1TtbQfPhuA,Athlete's Care Sports Medicine Centres - Richmond & John,Kian Moniri,5,"Came to Roozbeh for my left knee ACL, meniscus, and synovitis issues. Roozbeh was tremendously helpful and gave me all the answers I was looking for. He provided me with exercises to complete at home and I am feeling stronger everyday. I would definitely recommend Roozbeh for any knee issues people may be facing.",1756951614,3 weeks ago,2021S05075350011.02,5350011.02
Etobicoke,ChIJeYsaX-81K4gRu1TtbQfPhuA,Athlete's Care Sports Medicine Centres - Richmond & John,jenny purtle,5,"Daniel Le is an amazing physio!

His work with my various issues and injuries has assessed causes and treated conditions injuries to 100% recovery; he asks great questions to figure out what's going on and listens carefully to the answers to ground his treatment plan. His approach --both working on his patient and working with them by assigning exercises for homework-- has been very effective for me.

That Daniel is also a genuinely nice guy to work with, and that the location is convenient and beautifully managed only adds to the experience. Daniel and Athlete's Care are THE BEST!",1738725338,7 months ago,2021S05075350011.02,5350011.02
Etobicoke,ChIJB-S_LyUzK4gRV2SOHFOxaBI,Cleveland Clinic Canada Midtown,Sarah Wood,1,"I had the worst experience imaginable with Dr Niu at this clinic at the end of May. To make a long story short,  he was to have his team determine if a pain clinic close to my home administered cortisone injections while I sat in the waiting room. I called said clinic and discovered in 60 seconds that they did indeed offer spinal cortisone injections.  Dr. NIU forgot about me to the best of my knowledge because I eventually left and there was no referral email made to me. I have subsequently reported this matter to the patient relations as well as the Ombudsman 4 days ago and they responded with a message they would get back to me which is hardly satisfactory.",1749077201,3 months ago,2021S05075350136.02,5350136.02
Etobicoke,ChIJB-S_LyUzK4gRV2SOHFOxaBI,Cleveland Clinic Canada Midtown,Jason Marin,5,"I went for physio - got a referral - whole team is fantastic! Front desk staff were so helpful, and my physiotherapist, Saba, is my hero! Smart, kind, and totally invested in my success.  Fantastic setup with cool tech.",1757447251,2 weeks ago,2021S05075350136.02,5350136.02
Etobicoke,ChIJB-S_LyUzK4gRV2SOHFOxaBI,Cleveland Clinic Canada Midtown,David Topper,2,"Was there with 3 different doctors for over a year about torn hamstrings. Tests shots which I had to pay for . Always said torn hamstrings. Went to my GP and he sent me for a special Ultrasound which they did not. Turns out there are 2 large Bakers Cysts behind the knees. Sent mee to the hospital to get them drained now all good. WHY DID THEY NOT FIND THESE!!!!!!!!!!!!!!!!!!!!!!!  Went for physio there as well had Luke, I would give him 5 stars however",1748348524,4 months ago,2021S05075350136.02,5350136.02
Etobicoke,ChIJB-S_LyUzK4gRV2SOHFOxaBI,Cleveland Clinic Canada Midtown,William Greek,5,"Had men’s indoor volleyball league - leg injury, with pain. Fortunate to get Dr. Clarfield. Expert in his field. He did several tests in 10 minutes. And quickly diagnosed the injury. Answered all my questions. Thankful for keeping me calm, that the injury will heal. Highly recommend.",1751692686,2 months ago,2021S05075350136.02,5350136.02
Etobicoke,ChIJB-S_LyUzK4gRV2SOHFOxaBI,Cleveland Clinic Canada Midtown,Gabriel H,5,"Been here in two occasions, both were injuries sustained due to (extreme) sports. Dr. Jim Niu is one of the best practioners I ve had the chance of meeting. He is calm, collected and precise. He explains what is wrong and steps to solve it in a phenomenal way. This clinic is totally awesome!",1757011358,3 weeks ago,2021S05075350136.02,5350136.02
